path,status,backend,mode,wall_ms,solve_calls,result,m,trials,r,seed,file_bytes,aig_inputs,aig_ands,cone_inputs,cnf_vars,cnf_clauses
datasets/sample/bench_all\or_dominant_0058.bench,ok,dpll,exact,1,4,3,0,1,5,1,2114,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0059.bench,ok,dpll,exact,0,4,3,0,1,5,1,1186,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0060.bench,ok,dpll,exact,1,8,7,0,1,5,1,1535,3,3,3,7,11
datasets/sample/bench_all\or_dominant_0061.bench,ok,dpll,exact,0,2,1,0,1,5,1,961,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0062.bench,ok,dpll,exact,0,3,2,0,1,5,1,1054,2,3,2,6,11
datasets/sample/bench_all\or_dominant_0063.bench,ok,dpll,exact,1,2,1,0,1,5,1,2190,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0064.bench,ok,dpll,exact,17,64,63,0,1,5,1,1957,6,9,6,16,29
datasets/sample/bench_all\or_dominant_0065.bench,ok,dpll,exact,0,2,1,0,1,5,1,987,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0066.bench,ok,dpll,exact,0,2,1,0,1,5,1,1025,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0067.bench,ok,dpll,exact,1,9,8,0,1,5,1,2091,4,6,4,10,17
datasets/sample/bench_all\or_dominant_0068.bench,ok,dpll,exact,3,29,28,0,1,5,1,1827,5,11,5,13,23
datasets/sample/bench_all\or_dominant_0069.bench,ok,dpll,exact,1,4,3,0,1,5,1,1859,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0070.bench,ok,dpll,exact,1,4,3,0,1,5,1,1986,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0071.bench,ok,dpll,exact,0,4,3,0,1,5,1,1569,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0072.bench,ok,dpll,exact,1,9,8,0,1,5,1,2284,4,5,4,10,17
datasets/sample/bench_all\or_dominant_0073.bench,ok,dpll,exact,0,2,1,0,1,5,1,1084,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0074.bench,ok,dpll,exact,4,26,25,0,1,5,1,2429,5,13,5,18,38
datasets/sample/bench_all\or_dominant_0075.bench,ok,dpll,exact,1,4,3,0,1,5,1,1651,2,2,2,4,5
datasets/sample/bench_all\or_dominant_0076.bench,ok,dpll,exact,1,4,3,0,1,5,1,2421,3,2,3,6,8
datasets/sample/bench_all\or_dominant_0077.bench,ok,dpll,exact,0,2,1,0,1,5,1,1276,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0078.bench,ok,dpll,exact,3,32,31,0,1,5,1,1245,5,5,5,11,17
datasets/sample/bench_all\or_dominant_0079.bench,ok,dpll,exact,0,2,1,0,1,5,1,1542,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0080.bench,ok,dpll,exact,1,4,3,0,1,5,1,2474,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0081.bench,ok,dpll,exact,3,28,27,0,1,5,1,2016,5,4,5,10,14
datasets/sample/bench_all\or_dominant_0082.bench,ok,dpll,exact,0,8,7,0,1,5,1,927,3,2,3,6,8
datasets/sample/bench_all\or_dominant_0083.bench,ok,dpll,exact,1,4,3,0,1,5,1,1622,3,7,3,4,5
datasets/sample/bench_all\or_dominant_0084.bench,ok,dpll,exact,0,2,1,0,1,5,1,1638,1,1,1,2,2
datasets/sample/bench_all\or_dominant_0085.bench,ok,dpll,exact,0,4,3,0,1,5,1,1334,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0086.bench,ok,dpll,exact,0,2,1,0,1,5,1,1031,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0087.bench,ok,dpll,exact,1,4,3,0,1,5,1,1774,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0088.bench,ok,dpll,exact,1,15,14,0,1,5,1,1821,4,5,4,10,17
datasets/sample/bench_all\or_dominant_0089.bench,ok,dpll,exact,0,2,1,0,1,5,1,992,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0090.bench,ok,dpll,exact,16,52,51,0,1,5,1,2401,6,13,6,20,41
datasets/sample/bench_all\or_dominant_0091.bench,ok,dpll,exact,1,13,12,0,1,5,1,2528,4,4,4,9,14
datasets/sample/bench_all\or_dominant_0092.bench,ok,dpll,exact,4,31,30,0,1,5,1,1831,5,9,5,15,29
datasets/sample/bench_all\or_dominant_0093.bench,ok,dpll,exact,0,2,1,0,1,5,1,1502,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0094.bench,ok,dpll,exact,0,2,1,0,1,5,1,1249,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0095.bench,ok,dpll,exact,1,6,5,0,1,5,1,2514,3,5,3,9,17
datasets/sample/bench_all\or_dominant_0096.bench,ok,dpll,exact,1,2,1,0,1,5,1,2058,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0097.bench,ok,dpll,exact,0,4,3,0,1,5,1,1366,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0098.bench,ok,dpll,exact,1,7,6,0,1,5,1,2457,3,4,3,8,14
datasets/sample/bench_all\or_dominant_0099.bench,ok,dpll,exact,6,33,32,0,1,5,1,2473,5,13,5,19,41
datasets/sample/bench_all\or_dominant_0100.bench,ok,dpll,exact,1,8,7,0,1,5,1,1487,4,6,4,11,20
datasets/sample/bench_all\or_dominant_0101.bench,ok,dpll,exact,1,8,7,0,1,5,1,2505,3,2,3,6,8
datasets/sample/bench_all\or_dominant_0102.bench,ok,dpll,exact,0,4,3,0,1,5,1,1854,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0103.bench,ok,dpll,exact,1,2,1,0,1,5,1,2181,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0104.bench,ok,dpll,exact,1,4,3,0,1,5,1,2509,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0105.bench,ok,dpll,exact,1,3,2,0,1,5,1,2722,2,3,2,6,11
datasets/sample/bench_all\or_dominant_0106.bench,ok,dpll,exact,1,8,7,0,1,5,1,1911,3,5,3,9,17
datasets/sample/bench_all\or_dominant_0107.bench,ok,dpll,exact,1,14,13,0,1,5,1,1591,4,4,4,8,11
datasets/sample/bench_all\or_dominant_0108.bench,ok,dpll,exact,0,2,1,0,1,5,1,1196,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0109.bench,ok,dpll,exact,3,28,27,0,1,5,1,2638,5,6,5,11,17
datasets/sample/bench_all\or_dominant_0110.bench,ok,dpll,exact,0,2,1,0,1,5,1,1098,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0111.bench,ok,dpll,exact,0,2,1,0,1,5,1,1531,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0112.bench,ok,dpll,exact,1,5,4,0,1,5,1,2130,3,4,3,8,14
datasets/sample/bench_all\or_dominant_0113.bench,ok,dpll,exact,0,2,1,0,1,5,1,849,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0114.bench,ok,dpll,exact,0,5,4,0,1,5,1,884,3,6,3,10,20
datasets/sample/bench_all\or_dominant_0115.bench,ok,dpll,exact,1,16,15,0,1,5,1,1948,5,7,5,13,23
datasets/sample/bench_all\or_dominant_0116.bench,ok,dpll,exact,1,4,3,0,1,5,1,2564,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0117.bench,ok,dpll,exact,1,2,1,0,1,5,1,1894,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0118.bench,ok,dpll,exact,1,2,1,0,1,5,1,2135,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0119.bench,ok,dpll,exact,1,3,2,0,1,5,1,1992,3,4,3,8,14
datasets/sample/bench_all\xnor_dominant_0000.bench,ok,dpll,exact,0,3,2,0,1,5,1,1281,2,6,2,9,20
datasets/sample/bench_all\xnor_dominant_0001.bench,ok,dpll,exact,1,4,3,0,1,5,1,2647,3,2,3,6,8
datasets/sample/bench_all\xnor_dominant_0002.bench,unsat,dpll,exact,1,1,0,0,1,5,1,2453,1,3,1,1,2
datasets/sample/bench_all\xnor_dominant_0003.bench,ok,dpll,exact,1,4,3,0,1,5,1,2066,2,7,2,10,23
datasets/sample/bench_all\xnor_dominant_0004.bench,ok,dpll,exact,0,2,1,0,1,5,1,818,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0005.bench,ok,dpll,exact,1,9,8,0,1,5,1,2061,4,9,4,14,29
datasets/sample/bench_all\xnor_dominant_0006.bench,ok,dpll,exact,0,2,1,0,1,5,1,1756,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0007.bench,ok,dpll,exact,1,2,1,0,1,5,1,1688,1,3,1,1,2
datasets/sample/bench_all\xnor_dominant_0008.bench,ok,dpll,exact,1,3,2,0,1,5,1,2613,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0009.bench,ok,dpll,exact,1,9,8,0,1,5,1,1116,4,15,4,20,47
datasets/sample/bench_all\xnor_dominant_0010.bench,ok,dpll,exact,1,3,2,0,1,5,1,2431,4,10,4,8,14
datasets/sample/bench_all\xnor_dominant_0011.bench,unsat,dpll,exact,0,1,0,0,1,5,1,1862,1,3,1,1,2
datasets/sample/bench_all\xnor_dominant_0012.bench,ok,dpll,exact,0,2,1,0,1,5,1,990,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0013.bench,ok,dpll,exact,0,3,2,0,1,5,1,1032,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0014.bench,ok,dpll,exact,0,2,1,0,1,5,1,1117,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0015.bench,ok,dpll,exact,0,2,1,0,1,5,1,1192,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0016.bench,ok,dpll,exact,0,3,2,0,1,5,1,1032,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0017.bench,ok,dpll,exact,11,33,32,0,1,5,1,2797,6,21,6,22,47
datasets/sample/bench_all\xnor_dominant_0018.bench,ok,dpll,exact,0,2,1,0,1,5,1,1595,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0019.bench,ok,dpll,exact,1,2,1,0,1,5,1,2056,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0020.bench,ok,dpll,exact,4,17,16,0,1,5,1,2244,5,16,5,22,50
datasets/sample/bench_all\xnor_dominant_0021.bench,ok,dpll,exact,13,33,32,0,1,5,1,2058,6,15,6,22,47
datasets/sample/bench_all\xnor_dominant_0022.bench,ok,dpll,exact,2,9,8,0,1,5,1,2053,4,22,4,27,68
datasets/sample/bench_all\xnor_dominant_0023.bench,ok,dpll,exact,1,11,10,0,1,5,1,2077,4,5,4,10,17
datasets/sample/bench_all\xnor_dominant_0024.bench,ok,dpll,exact,4,25,24,0,1,5,1,2219,5,11,5,17,35
datasets/sample/bench_all\xnor_dominant_0025.bench,ok,dpll,exact,1,5,4,0,1,5,1,1856,3,12,3,16,38
datasets/sample/bench_all\xnor_dominant_0026.bench,ok,dpll,exact,5,17,16,0,1,5,1,1926,5,24,5,30,74
datasets/sample/bench_all\xnor_dominant_0027.bench,ok,dpll,exact,1,4,3,0,1,5,1,1867,2,1,2,4,5
datasets/sample/bench_all\xnor_dominant_0028.bench,ok,dpll,exact,1,5,4,0,1,5,1,1146,3,13,3,17,41
datasets/sample/bench_all\xnor_dominant_0029.bench,ok,dpll,exact,0,2,1,0,1,5,1,1315,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0030.bench,ok,dpll,exact,1,9,8,0,1,5,1,2829,5,15,5,14,29
datasets/sample/bench_all\xnor_dominant_0031.bench,ok,dpll,exact,2,9,8,0,1,5,1,2501,4,21,4,26,65
datasets/sample/bench_all\xnor_dominant_0032.bench,ok,dpll,exact,1,9,8,0,1,5,1,1280,4,10,4,15,32
datasets/sample/bench_all\xnor_dominant_0033.bench,ok,dpll,exact,1,5,4,0,1,5,1,2123,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0034.bench,ok,dpll,exact,0,2,1,0,1,5,1,1002,2,1,2,4,5
datasets/sample/bench_all\xnor_dominant_0035.bench,ok,dpll,exact,0,3,2,0,1,5,1,1597,2,6,2,9,20
datasets/sample/bench_all\xnor_dominant_0036.bench,ok,dpll,exact,1,3,2,0,1,5,1,1590,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0037.bench,ok,dpll,exact,1,2,1,0,1,5,1,2311,2,4,2,1,2
datasets/sample/bench_all\xnor_dominant_0038.bench,ok,dpll,exact,1,5,4,0,1,5,1,1819,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0039.bench,ok,dpll,exact,1,2,1,0,1,5,1,2339,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0040.bench,ok,dpll,exact,0,4,3,0,1,5,1,2014,2,1,2,4,5
datasets/sample/bench_all\xnor_dominant_0041.bench,ok,dpll,exact,0,2,1,0,1,5,1,1209,2,1,2,4,5
datasets/sample/bench_all\xnor_dominant_0042.bench,ok,dpll,exact,1,5,4,0,1,5,1,1747,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0043.bench,ok,dpll,exact,1,9,8,0,1,5,1,1467,4,7,4,12,23
datasets/sample/bench_all\xnor_dominant_0044.bench,ok,dpll,exact,0,2,1,0,1,5,1,1340,2,4,2,7,14
datasets/sample/bench_all\xnor_dominant_0045.bench,ok,dpll,exact,1,3,2,0,1,5,1,1763,3,9,3,6,11
datasets/sample/bench_all\xnor_dominant_0046.bench,ok,dpll,exact,0,2,1,0,1,5,1,1710,2,1,2,4,5
datasets/sample/bench_all\xnor_dominant_0047.bench,ok,dpll,exact,1,13,12,0,1,5,1,1888,4,9,4,14,29
datasets/sample/bench_all\xnor_dominant_0048.bench,ok,dpll,exact,0,2,1,0,1,5,1,1351,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0049.bench,ok,dpll,exact,15,33,32,0,1,5,1,2807,6,21,6,27,62
datasets/sample/bench_all\xnor_dominant_0050.bench,ok,dpll,exact,1,2,1,0,1,5,1,1470,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0051.bench,ok,dpll,exact,1,5,4,0,1,5,1,1120,4,13,4,10,20
datasets/sample/bench_all\xnor_dominant_0052.bench,ok,dpll,exact,1,3,2,0,1,5,1,2063,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0053.bench,ok,dpll,exact,0,2,1,0,1,5,1,1149,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0054.bench,ok,dpll,exact,1,5,4,0,1,5,1,2362,4,8,4,13,26
datasets/sample/bench_all\xnor_dominant_0055.bench,ok,dpll,exact,1,9,8,0,1,5,1,1051,4,9,4,14,29
datasets/sample/bench_all\xnor_dominant_0056.bench,ok,dpll,exact,1,2,1,0,1,5,1,2137,1,4,1,1,2
datasets/sample/bench_all\xnor_dominant_0057.bench,ok,dpll,exact,1,5,4,0,1,5,1,2143,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0058.bench,ok,dpll,exact,1,9,8,0,1,5,1,1320,5,13,5,12,23
datasets/sample/bench_all\xnor_dominant_0059.bench,ok,dpll,exact,1,3,2,0,1,5,1,2199,3,18,3,14,32
datasets/sample/bench_all\xnor_dominant_0060.bench,ok,dpll,exact,1,3,2,0,1,5,1,2722,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0061.bench,ok,dpll,exact,1,3,2,0,1,5,1,2375,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0062.bench,ok,dpll,exact,6,33,32,0,1,5,1,2099,6,9,6,16,29
datasets/sample/bench_all\xnor_dominant_0063.bench,ok,dpll,exact,1,3,2,0,1,5,1,2083,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0064.bench,ok,dpll,exact,1,4,3,0,1,5,1,2365,2,1,2,4,5
datasets/sample/bench_all\xnor_dominant_0065.bench,ok,dpll,exact,1,3,2,0,1,5,1,2732,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0066.bench,ok,dpll,exact,1,5,4,0,1,5,1,1154,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0067.bench,unsat,dpll,exact,1,1,0,0,1,5,1,1652,3,9,3,1,2
datasets/sample/bench_all\xnor_dominant_0068.bench,ok,dpll,exact,1,9,8,0,1,5,1,1541,4,7,4,12,23
datasets/sample/bench_all\xnor_dominant_0069.bench,ok,dpll,exact,0,5,4,0,1,5,1,969,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0070.bench,ok,dpll,exact,1,2,1,0,1,5,1,2446,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0071.bench,ok,dpll,exact,0,2,1,0,1,5,1,768,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0072.bench,ok,dpll,exact,0,2,1,0,1,5,1,1437,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0073.bench,ok,dpll,exact,1,2,1,0,1,5,1,2458,2,6,2,2,2
datasets/sample/bench_all\xnor_dominant_0074.bench,ok,dpll,exact,1,2,1,0,1,5,1,2754,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0075.bench,ok,dpll,exact,0,2,1,0,1,5,1,920,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0076.bench,ok,dpll,exact,0,2,1,0,1,5,1,972,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0077.bench,ok,dpll,exact,0,3,2,0,1,5,1,1102,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0078.bench,ok,dpll,exact,0,2,1,0,1,5,1,1543,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0079.bench,ok,dpll,exact,0,3,2,0,1,5,1,903,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0080.bench,ok,dpll,exact,1,4,3,0,1,5,1,2644,2,4,2,7,14
datasets/sample/bench_all\xnor_dominant_0081.bench,ok,dpll,exact,1,9,8,0,1,5,1,1586,4,7,4,12,23
datasets/sample/bench_all\xnor_dominant_0082.bench,ok,dpll,exact,0,2,1,0,1,5,1,1393,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0083.bench,ok,dpll,exact,0,2,1,0,1,5,1,938,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0084.bench,ok,dpll,exact,1,9,8,0,1,5,1,1511,4,10,4,15,32
datasets/sample/bench_all\xnor_dominant_0085.bench,ok,dpll,exact,1,3,2,0,1,5,1,2785,3,4,3,8,14
datasets/sample/bench_all\xnor_dominant_0086.bench,ok,dpll,exact,1,9,8,0,1,5,1,2289,5,14,5,15,32
datasets/sample/bench_all\xnor_dominant_0087.bench,ok,dpll,exact,1,3,2,0,1,5,1,1879,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0088.bench,unsat,dpll,exact,0,1,0,0,1,5,1,1452,1,3,1,1,2
datasets/sample/bench_all\xnor_dominant_0089.bench,ok,dpll,exact,4,25,24,0,1,5,1,2037,5,10,5,16,32
datasets/sample/bench_all\xnor_dominant_0090.bench,ok,dpll,exact,1,5,4,0,1,5,1,1791,3,10,3,10,20
datasets/sample/bench_all\xnor_dominant_0091.bench,ok,dpll,exact,1,3,2,0,1,5,1,2459,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0092.bench,ok,dpll,exact,1,2,1,0,1,5,1,2626,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0093.bench,ok,dpll,exact,0,4,3,0,1,5,1,1071,3,7,3,4,5
datasets/sample/bench_all\xnor_dominant_0094.bench,ok,dpll,exact,3,9,8,0,1,5,1,2624,5,23,5,28,68
datasets/sample/bench_all\xnor_dominant_0095.bench,ok,dpll,exact,0,2,1,0,1,5,1,1316,1,3,1,1,2
datasets/sample/bench_all\xnor_dominant_0096.bench,ok,dpll,exact,1,9,8,0,1,5,1,1958,4,11,4,15,32
datasets/sample/bench_all\xnor_dominant_0097.bench,ok,dpll,exact,4,17,16,0,1,5,1,2476,5,13,5,19,41
datasets/sample/bench_all\xnor_dominant_0098.bench,ok,dpll,exact,0,2,1,0,1,5,1,876,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0099.bench,ok,dpll,exact,0,2,1,0,1,5,1,1393,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0100.bench,ok,dpll,exact,0,3,2,0,1,5,1,1280,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0101.bench,ok,dpll,exact,1,5,4,0,1,5,1,2797,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0102.bench,ok,dpll,exact,0,3,2,0,1,5,1,1372,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0103.bench,ok,dpll,exact,1,2,1,0,1,5,1,2699,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0104.bench,ok,dpll,exact,1,3,2,0,1,5,1,2474,2,6,2,9,20
datasets/sample/bench_all\xnor_dominant_0105.bench,ok,dpll,exact,0,3,2,0,1,5,1,937,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0106.bench,ok,dpll,exact,1,5,4,0,1,5,1,1902,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0107.bench,ok,dpll,exact,1,7,6,0,1,5,1,2821,3,4,3,8,14
datasets/sample/bench_all\xnor_dominant_0108.bench,ok,dpll,exact,1,3,2,0,1,5,1,1612,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0109.bench,ok,dpll,exact,3,17,16,0,1,5,1,2284,5,10,5,16,32
datasets/sample/bench_all\xnor_dominant_0110.bench,ok,dpll,exact,1,2,1,0,1,5,1,2477,2,1,2,4,5
datasets/sample/bench_all\xnor_dominant_0111.bench,ok,dpll,exact,1,3,2,0,1,5,1,2786,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0112.bench,ok,dpll,exact,1,3,2,0,1,5,1,1831,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0113.bench,ok,dpll,exact,0,2,1,0,1,5,1,1224,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0114.bench,ok,dpll,exact,5,17,16,0,1,5,1,2536,5,19,5,25,59
datasets/sample/bench_all\xnor_dominant_0115.bench,ok,dpll,exact,0,3,2,0,1,5,1,990,2,3,2,6,11
datasets/sample/bench_all\xnor_dominant_0116.bench,ok,dpll,exact,1,5,4,0,1,5,1,2143,3,6,3,10,20
datasets/sample/bench_all\xnor_dominant_0117.bench,ok,dpll,exact,0,2,1,0,1,5,1,1450,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0118.bench,ok,dpll,exact,0,2,1,0,1,5,1,1220,1,0,1,2,2
datasets/sample/bench_all\xnor_dominant_0119.bench,ok,dpll,exact,1,9,8,0,1,5,1,2650,4,9,4,14,29
datasets/sample/bench_all\xor_dominant_0000.bench,ok,dpll,exact,1,9,8,0,1,5,1,2477,4,10,4,15,32
datasets/sample/bench_all\xor_dominant_0001.bench,ok,dpll,exact,1,9,8,0,1,5,1,1717,4,5,4,10,17
datasets/sample/bench_all\xor_dominant_0002.bench,ok,dpll,exact,1,2,1,0,1,5,1,2208,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0003.bench,ok,dpll,exact,1,5,4,0,1,5,1,1207,3,6,3,10,20
datasets/sample/bench_all\xor_dominant_0004.bench,ok,dpll,exact,1,2,1,0,1,5,1,1808,2,4,2,7,14
datasets/sample/bench_all\xor_dominant_0005.bench,ok,dpll,exact,1,2,1,0,1,5,1,2318,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0006.bench,ok,dpll,exact,0,2,1,0,1,5,1,1191,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0007.bench,ok,dpll,exact,1,3,2,0,1,5,1,2171,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0008.bench,ok,dpll,exact,1,9,8,0,1,5,1,960,4,9,4,14,29
datasets/sample/bench_all\xor_dominant_0009.bench,unsat,dpll,exact,1,1,0,0,1,5,1,1949,1,3,1,1,2
datasets/sample/bench_all\xor_dominant_0010.bench,ok,dpll,exact,76,65,64,0,1,5,1,1236,7,22,7,30,68
datasets/sample/bench_all\xor_dominant_0011.bench,ok,dpll,exact,1,5,4,0,1,5,1,1356,3,6,3,10,20
datasets/sample/bench_all\xor_dominant_0012.bench,ok,dpll,exact,1,4,3,0,1,5,1,1919,2,1,2,4,5
datasets/sample/bench_all\xor_dominant_0013.bench,ok,dpll,exact,1,3,2,0,1,5,1,1175,3,7,3,6,11
datasets/sample/bench_all\xor_dominant_0014.bench,ok,dpll,exact,1,3,2,0,1,5,1,1141,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0015.bench,ok,dpll,exact,1,4,3,0,1,5,1,1974,2,1,2,4,5
datasets/sample/bench_all\xor_dominant_0016.bench,ok,dpll,exact,2,9,8,0,1,5,1,2736,4,11,4,16,35
datasets/sample/bench_all\xor_dominant_0017.bench,ok,dpll,exact,1,9,8,0,1,5,1,1889,4,7,4,12,23
datasets/sample/bench_all\xor_dominant_0018.bench,ok,dpll,exact,1,2,1,0,1,5,1,1494,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0019.bench,ok,dpll,exact,2,11,10,0,1,5,1,1309,4,11,4,16,35
datasets/sample/bench_all\xor_dominant_0020.bench,ok,dpll,exact,1,3,2,0,1,5,1,1539,3,7,3,6,11
datasets/sample/bench_all\xor_dominant_0021.bench,ok,dpll,exact,1,3,2,0,1,5,1,1457,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0022.bench,ok,dpll,exact,1,5,4,0,1,5,1,962,3,4,3,8,14
datasets/sample/bench_all\xor_dominant_0023.bench,ok,dpll,exact,1,2,1,0,1,5,1,2167,1,3,1,1,2
datasets/sample/bench_all\xor_dominant_0024.bench,ok,dpll,exact,1,5,4,0,1,5,1,2216,3,6,3,10,20
datasets/sample/bench_all\xor_dominant_0025.bench,ok,dpll,exact,2,17,16,0,1,5,1,1017,5,11,5,17,35
datasets/sample/bench_all\xor_dominant_0026.bench,ok,dpll,exact,1,2,1,0,1,5,1,1616,2,4,2,7,14
datasets/sample/bench_all\xor_dominant_0027.bench,ok,dpll,exact,1,5,4,0,1,5,1,1934,3,15,3,19,47
datasets/sample/bench_all\xor_dominant_0028.bench,ok,dpll,exact,1,2,1,0,1,5,1,1678,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0029.bench,ok,dpll,exact,1,9,8,0,1,5,1,1287,4,9,4,14,29
datasets/sample/bench_all\xor_dominant_0030.bench,ok,dpll,exact,1,4,3,0,1,5,1,1615,2,1,2,4,5
datasets/sample/bench_all\xor_dominant_0031.bench,ok,dpll,exact,2,9,8,0,1,5,1,1887,4,15,4,20,47
datasets/sample/bench_all\xor_dominant_0032.bench,ok,dpll,exact,0,2,1,0,1,5,1,817,3,9,3,2,2
datasets/sample/bench_all\xor_dominant_0033.bench,ok,dpll,exact,1,5,4,0,1,5,1,2450,3,6,3,10,20
datasets/sample/bench_all\xor_dominant_0034.bench,ok,dpll,exact,1,3,2,0,1,5,1,1657,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0035.bench,ok,dpll,exact,1,2,1,0,1,5,1,1450,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0036.bench,ok,dpll,exact,1,6,5,0,1,5,1,2546,3,5,3,9,17
datasets/sample/bench_all\xor_dominant_0037.bench,ok,dpll,exact,0,2,1,0,1,5,1,1291,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0038.bench,ok,dpll,exact,1,9,8,0,1,5,1,2476,4,10,4,15,32
datasets/sample/bench_all\xor_dominant_0039.bench,ok,dpll,exact,1,3,2,0,1,5,1,1943,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0040.bench,ok,dpll,exact,1,3,2,0,1,5,1,2410,2,3,2,6,11
